TZ16_CODE,TZ16_NAME,Tz16_Area
"3662",Catherine Field_Barry Ave and Robens Cr,1773340.11318000010
"3663",Leppington_Anthony Rd and Gregory Rd,2009894.51838000002
"3664",Rossmore_Joseph Rd and Eastwood Rd,2136965.78967999993
"3665",Leppington_Dog Training Centre,1299911.93369999994
"3666",Leppington_Byron Rd and Heath Rd,1048307.65520000004
"3667",Bringelly_Access Track,2775321.87366000004
"3668",Bringelly_Henry George Park,2907593.45935000014
"3669",Oran Park_Greenway,2235140.06857000012
"3670",Leppington_Camden Valley Way and Park Rd,1154863.59575999994
"3671",Bringelly_Recycling Centre,2623270.22725000000
"3672",Oran Park_Pondicherry,3413358.11090999981
"3673",Catherine Field_Wholesale Nursery,1840746.17017000006
"3674",Leppington_Somoan Methodist Church,1448990.13629999990
"3675",Leppington_George Rd and Riley Rd,1963485.99867999996
"3676",Leppington_Camden Valley Way and St Andrews Rd,2474032.24927000003
"3677",Cobbitty,8363391.31589000020
"3678",Cobbitty_Denbigh,3938720.82524000015
"3679",Oran Park_Proposed School,1993821.84397000005
"3680",Oran Park,733523.73046999995
"3681",Catherine Field Reserve,2582617.80696999980
"3682",Cobbitty Wines,10681676.01170000061
"3683",Cobbitty_Macarthur Anglican School,3017688.92004000023
"3684",Oran Park_South Cct and Tander St,1607386.67598000006
"3685",Oran Park_Peter Brock Drive and Oran Park Drive,1254321.71042999998
"3686",Catherine Field_Springfield Rd and Charlesworth Cl,2878888.43064999999
"3687",Camden Lakeside Golf Course,3521436.21876000008
"3688",Camden Airport,6226999.63245999999
"3689",Oran Park_Fussy Grape Winery,2482463.54891999997
"3690",Oran Park_South Creek,725934.48447400006
"3691",Gregory Hills_Thomas Donovan Park,1843824.57835999993
"3692",Camden Valley Golf Resort,2349549.32223000005
"3693",Gregory Hills_Central Hills Dr and Lasso Rd,503959.71332899999
"3694",Gregory Hills_Healy Ave and Donavan Blvd,489925.05151899997
"3598",Badgerys Creek_North,3202590.33548999997
"3609",Badgerys Creek_East,1878632.89271000004
"3635",Luddenham _South,7809656.20894000027
"3636",Badgerys Creek_South,4655192.63069000002
"3708",Cecil Hills Shopping Centre,2276826.52600000007
"3709",Cecil Hills High School,1464462.92966999998
"3710",Green Valley_Paramor Reserve,685629.55335199996
"3711",Green Valley Primary School,843284.82624199998
"3713",Green Valley,853917.41180300002
"3714",The Valley Plaza,825978.71065999998
"3712",Elizabeth Hills,1986019.70148000005
"3715",Hinchinbrook Primary School,617777.35919900006
"3716",Hinchinbrook,712467.19282000000
"3717",Hoxton Park High School,828572.43138199998
"3718",Hinchinbrook_Whitford Rd and Centaurus Dr,1071025.93525999994
"3723",Hoxton Park_Glen Innes Rd and Hoxton Park Rd,750285.05349700002
"3726",Hoxton Park_Brownes Farm Reserve,701248.11107900005
"3727",Hoxton Park,879870.71054999996
"3729",Horningsea Park,821216.19090900000
"3731",Horningsea Park_John Edmondson High School,505147.69037700002
"3732",Horningsea Park_Grand Bazaar Trash and Treasure Hoxton Park Hornings,461662.57429700001
"3595",Middleton Grange_Catalina Park,818905.19564000005
"3596",Middleton Grange,1053578.54050999996
"3597",Middleton Grange_Garrett St and Sixteenth Av,1262475.05969000002
"3724",West Hoxton_Grimson Park,1839955.72093999991
"3725",West Hoxton,1129926.82230000012
"3728",Greenway Park Primary School,793977.08376800001
"3730",West Hoxton_Dowling St and Gould St,2347516.19225999992
"3400",Bonnyrigg Plaza,674623.11736300006
"3401",Bonnyrigg Heights,955030.10550099995
"3402",Bonnyrigg Heights_Aplin Rd and Simpson Rd,1194569.33987000003
"3403",Bonnyrigg Shopping Centre,852236.15219599998
"3404",Bonnyrigg_Thesiger Park,660620.27304000000
"3405",Bonnyrigg_Holdin St and Brown Rd,841964.36162700003
"3408",Pimelea Picnic Area,1604251.93739000009
"3409",Bossley Park,1205220.74585999991
"3410",Prairievale Primary School,1083562.69280999992
"3411",Marconi Club,829138.45343999995
"3412",Bossley Park High School,892984.58216200001
"3413",Abbotsbury Shopping Centre,3882014.09394000005
"3416",Cabramatta_Cabra-Vale Pk,270071.21446500003
"3417",Cabramatta_Hughes St Pk,313759.14192099997
"3418",Cabramatta Station_East,484973.43373300001
"3419",Cabramatta West Primary School,619383.40372099995
"3420",Cabramatta Station_West,160129.72699800000
"3421",Cabramatta_Vale St and Longfield St,461134.69412700000
"3422",Irelands Bridge Cabramatta,761929.28227099997
"3423",Lansvale,793872.36917900003
"3424",Cabramatta High School,922303.35441100004
"3425",Cabramatta_Free Serbian Orthodox Church,701821.22496200004
"3426",Lansvale Industrial Area,2094105.93848000001
"3429",Lucky Plaza Cabramatta West,884113.34569099999
"3430",Cabramatta West,940838.66036700003
"3431",Mount Pritchard_Meadows Rd and Young St,694234.87648400001
"3432",Mount Pritchard,1426812.01151000010
"3433",Mt Pritchard_Meadows Rd and Hamel Rd,483077.03923499997
"3434",Mount Pritchard_Townview Rd and Hitter Av,904733.04842400004
"3437",Canley Heights_Harden St and Edward Pl,413718.68021299999
"3438",Canley Vale_Thien An Temple,589857.62098600005
"3439",Canley Heights_Peel St and Canley Vale Rd,567976.27779500000
"3440",Canley Heights Primary School,974769.65495899995
"3441",Canley Heights_Adolphus St and Canley Vale Rd,769153.86705999996
"3442",Canley Vale Station_West,524235.83357100002
"3443",Canley Vale Station_East,638332.77548600000
"3444",Lansvale Primary School,928000.40761999995
"3447",Edensor Park Plaza,820629.12616200000
"3448",Edensor Park_Coonawarra St and Penfold Place,716681.16735999996
"3449",Edensor Park,408978.16114699998
"3450",Edensor Park Public School,1143430.20677999989
"3453",Fairfield_Horsley Dr and Brenan St,714630.46159199998
"3454",Fairfield High School,531732.29249300004
"3455",Fairfield_Lions International Park,260010.73637500001
"3456",Fairfield Station_West,388818.13447699999
"3457",Fairfield,281173.03270799998
"3458",Fairfield_Fairvale Public School,547590.31938899995
"3459",Fairfield Station_East,978647.40750900004
"3460",Fairfield_Francis St and Coleraine,520604.37539399997
"3463",Westfields High School,1025360.60400000005
"3464",Fairfield Heights,1051322.15948999999
"3465",Fairfield West,666078.93388899998
"3466",Fairfield West_The Boulevarde and Stella St,420215.80270100001
"3467",Fairfield_West King Rd and Thorney Rd,744907.02475400001
"3468",Fairvale High School,774955.32485900004
"3471",Fairfield Hospital _ Stockland Shopping Centre,701216.12954500003
"3472",Fairfield Showground,1428673.08358999994
"3473",Greenfield Shopping Centre,754824.49060599995
"3474",Greenfield Park_Powhatan Reserve,745502.66497899999
"3477",Horsley Park_Austral Bricks,3313590.27999999980
"3478",Horsley Park Primary School,5401570.65316999983
"3479",Kemps Ck_Emmaus Catholic College,10701434.87539999932
"3480",Western Sydney Regional Park,10154271.71130000055
"3481",Nativity House Christmas Museum Horsley Park,4351436.04224000033
"3482",Kemps Creek Shopping Centre,4584241.62136999983
"3483",Mount Vernon,6531628.23438000027
"3484",Cecil Park,5276961.59140999988
"3485",Kemps Creek_Mamre Rd_West,5861273.15208999999
"3487",Smithfield,1115627.80679999990
"3488",Justin Centre,767249.79851700005
"3489",Wetherill Park TAFE _ Wetherill Park Shopping Centre,878083.86895699997
"3490",Wetherill Park,546392.46369400003
"3491",Smithfield West Primary School,1435129.06080999994
"3492",Smithfield_Smithfield Rd and The Horsley Dr,701777.01741199999
"3493",Wetherill Park_William Stimson Public School,492697.40766400000
"3494",Smithfield_The Boulevarde and Alexander St,663721.37014300004
"3497",Wakeley,964669.10892699996
"3498",King Park Primary School,661385.96321399999
"3499",St. Johns Park Shopping Centre,702144.87342900003
"3500",St Johns Park,1276066.12480999995
"3503",Wetherill Park Industrial Area_Central,2832018.87256000005
"3504",Wetherill Park Industrial Area_Western,4471520.72725000046
"3505",Wetherill Park Industrial Area_Eastern,1237814.28903000010
"3800",Casula Shopping Centre,1157534.28524999996
"3801",Casula Station,991447.59050299996
"3802",Casula Mall Shopping Centre,857009.82278199994
"3803",Casula,1195769.08275000006
"3804",All Saints High School,2277998.39161999989
"3805",Crossroads Homemaker Centre,579852.23080599995
"3808",Lakeside Shopping Centre,2295880.12440000009
"3809",Chipping Norton Shopping Centre,716612.40064300003
"3810",Chipping Norton Industrial Estate,2398388.47130999994
"3811",Chipping Norton Lake,971879.24001600000
"3812",Moorebank High School,1185460.59771999996
"3813",Moorebank_Cooper Av and King La,302761.43749699998
"3814",Moorebank Industrial Area,886183.32234299998
"3815",Moorebank Shopping Plaza,925059.82910900004
"3816",Remote Control Car Racing Moorebank,586568.51108800003
"3817",Moorebank_Christiansen Bvd and Maddecks Av,2704483.83320000023
"3818",Moorebank Industrial,756465.41497599997
"3819",New Brighton Golf Club Hse,735021.07279899996
"3822",Wattle Grove,1086406.86309000012
"3823",Hammondville,1814530.10214999993
"3824",Defence Land Moorebank,5149644.20041999966
"3825",Village Plaza Shopping Centre,1242953.57829000009
"3826",Voyager Point,1727087.22833999991
"3827",Holsworthy Station,1507911.81284000003
"3828",Holsworthy_Australis Park,882356.24646699999
"3829",Pleasure Point,1945129.99797999999
"3830",Holsworthy Army Base,58216232.92000000179
"3831",Liverpool Girls High School,121419.07752799999
"3836",Marsden Rd Primary School,984329.36944399995
"3838",Liverpool Pioneers Memorial Pk,310043.23194899998
"3839",Liverpool CBD,277779.20431499998
"3841",Liverpool Hospital,126269.36426700000
"3842",Liverpool_Flowerdale Rd and Memorial Av,1337247.79129999992
"3843",Liverpool Station,264876.68193600001
"3844",Whitlam Centre Liverpool,355453.05041199998
"3845",Liverpool_Nagle St and Hay St,187000.31605900000
"3846",Liverpool,375854.12444400002
"3847",Liverpool Bicentennial Museum,290820.02726399997
"3866",Liverpool_Northumberland St and Moore St,215269.56425200001
"3867",Liverpool_Collimore Park,342983.58078999998
"3868",Liverpool_Lighthorse Park,172413.06614700001
"3869",Liverpool_Pearce Park,685598.26447399997
"3870",Liverpool_Charles St and Atkinson St,259358.86245399999
"3850",Cartwright,960910.11085900001
"3851",Flowerdale Shopping Centre,724067.67701600003
"3853",Lurnea,789643.07392500003
"3856",Lurnea High School,985440.23039399995
"3852",Cartwright_Church of Christ,741183.25731699995
"3854",Prestons Industrial Area_Western End,1994406.50053000008
"3855",Prestons Industrial Area_Eastern End,2116991.01858999999
"3857",Prestons,626215.99083300005
"3858",Prestons_Dalmeny Public School,670176.51635499997
"3859",William Carey Christian School,769670.77364100004
"3860",Prestons_Beech Rd and Barcelona Dr,979333.68427500001
"3861",Prestons_Sid Neville Reserve,578118.27492999996
"3862",Prestons_Dalmeny Reserve,739360.83480600000
"3863",Edmonson Park_Jardine Drive and Buchan Ave,1791011.94723000005
"3864",Tree Valley Golf Course,515266.47331999999
"3865",Edmonson Park,935077.57479500002
"3875",Edmondson Park_Dalmatia Ave and Croatia Ave,1651266.96135000000
"3832",Warwick Farm Station_Browne Parade and Lachlan St,70694.77465019999
"3833",Homemakers Centre Warwick Farm,1387855.27646999992
"3834",Megacenta Liverpool,488638.96591700002
"3835",Warwick Farm,958448.48453699995
"3837",Warwick Farm Station_West,153349.29621000000
"3840",Warwick Farm Industrial Area_Warwick Farm Station,1354950.01249999995
"3848",Liverpool Station_East,65035.12880230000
"3849",Liverpool_South Western Local Health District,163167.44608299999
"2927",Gymea Station_North,1180193.91776000010
"2928",Gymea Station_South,822811.58306700003
"2929",Gymea Bay,1271306.58019999997
"2930",Gymea Bay_Coonong Rd and Arcadia Av,1301691.53114000009
"2931",Grays Point,1211606.05517999991
"2932",Port Hacking High School,434108.69454699999
"2934",Sylvania High School,990657.87682899996
"2935",Miranda_Renown Av and Parraweena Rd,813032.07209300005
"2936",Westfield_Miranda Station_North,415576.71307699999
"2937",Miranda North Primary School,637281.45899399999
"2938",Miranda_Wandella Rd and President Av,780734.87559399998
"2939",Miranda Station_South,808463.08815299999
"2940",Yowie Bay,1106263.56608000002
"2943",Sylvania Primary School,639465.12015500001
"2944",Southgate Shopping Centre,576903.67750600004
"2945",Sylvania,1242994.34667000012
"2946",Sylvania_Sylvania Rd and Crystal St,1169161.78096999996
"2947",Taren Point,1156513.24173999997
"2948",Richmond Shopping Centre,648430.62368800002
"2949",Taren Point_Northern End,628500.58619800000
"2900",Supa Centa,543424.01268699998
"2901",Taren Point_Southern End,668363.08198599995
"2902",Sutherland Hospital,1032393.49883000006
"2903",Caringbah_Yathong Rd and Carabella Rd,810472.26122800005
"2904",Caringbah Station,654692.86179700005
"2905",Caringbah Shopping Centre,278910.48735700001
"2896",Caringbah South_Daphne St and Percival Road,240177.78823199999
"2897",Willarong Point,447620.70472099999
"2898",Carringbah_Miley Road and Blamey Ave,227293.98919100000
"2899",Laguna Street Public School,619537.73807800002
"2906",Caringbah_Yathong Rd and Caringbah Rd,426236.06942800002
"2907",Caringbah_Willarong Rd and Lindsay St,900703.99937400001
"2908",Caringbah_Gannons Rd and Rawson Pde,1200845.56475999998
"2895",Sydney Desalination Plant,10127006.45859999955
"2913",Cronulla Stp,9514052.26675999910
"2915",Cronulla High School,939735.34354300005
"2916",Woolooware Station_North,440032.77916099998
"2917",Cronulla_Elouera Rd and Kingsway,393740.89480200002
"2919",Cronulla Station and Ferry Wharf,787573.67896499997
"2920",Cronulla,560687.73491000000
"2922",Hungry Point,810519.18187400000
"2923",Maianbar,292465.57684300002
"2924",Bundeena,1176484.94753000000
"2909",Lilli Pilli,584396.00868800003
"2910",Dolans Bay,683917.33665299998
"2914",Woolooware High School,1100803.32368999999
"2918",Woolooware Station_South,856607.49791999999
"2921",Burraneer Point,1365403.98274999997
"2811",Heathcote Station_West,9375964.26750000007
"2812",Heathcote Station_East,798975.07883300004
"2813",Waterfall Station,17394767.42350000143
"2816",Alfords Point North,1490897.84403000004
"2817",Alfords Point,996874.21321800002
"2818",Illawong Village Shopping Centre,2064370.23242000001
"2819",Menai High School,2732749.25306000002
"2822",Holsworthy West,6272296.05535000004
"2823",Holsworthy,1710529.40341000003
"2824",Menai Metro Shopping Centre,1404422.82747999998
"2825",Menai,2601701.57804000005
"2826",Bangor Shopping Centre,2969880.06212999998
"2827",Aquinas College,1045601.60956000001
"2828",Bangor,1681437.10474000010
"2829",Lucas Heights North,6455973.65306000039
"2830",Barden Ridge,3329671.18355000019
"2831",Lucas Heights Research Laboratories,5876134.36641000025
"2834",Caravan Head,1032417.51433000003
"2835",Como Station,1518251.60773999989
"2836",Oyster Bay,992349.10520999995
"2837",Bonnet Bay Shopping Centre,1448998.65124000004
"2838",Kareela Shopping Centre,888822.38136600005
"2839",Jannali Station_East,1433386.00885999994
"2840",Jannali Station_West,868197.45622699999
"2841",Kareela Golf Course,708396.19580200000
"2844",Royal National Park Tram Station,46188356.37060000002
"2845",Royal National Park,92912115.54350000620
"2848",Sutherland Council Depot,638514.01322700002
"2849",Sutherland,612641.80145799997
"2850",Sutherland Station_West,2237598.55933000008
"2851",Kirrawee Industrial Area,904566.43442499998
"2852",Sutherland Station_East,426821.90922999999
"2853",Sutherland_Minerva School,464208.30621200002
"2854",Kirrawee Station,604907.49356099998
"2855",Loftus Station_East,485790.24817400001
"2856",Kirrawee High School,568642.54857500002
"2857",Kirrawee_Kirrawee Oval,798169.74258399999
"2801",Engadine_Kingswood Rd and Geneva Pl,1654213.98720999993
"2803",Engadine,1338714.80567999999
"2804",Engadine West Public School,1993489.18384000007
"2805",Engadine_Wollybutt Rd and Achilles Rd,1892597.65910999989
"2807",Engadine Station,1177684.91366999992
"2808",Higgerson Ave and Beethoven St,881798.68224999995
"2802",Loftus Station_West,2317353.97503999993
"2806",Yarrawarrah Shopping Centre,1519881.41978000011
"2800",Woronora Heights Shopping Centre,3132008.58497999981
