TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056,LOC_PID,NSW_LOCA_2,LGA_NAME16_2,Split_id,merge_id,Pop_2016,Pop_BuildO,LGA_CODE16_2,TZ16_CODE_2,Precinct_2,Sub-precin_2,Area,layer,path
"226",Sydney (C),"17200",OutWSPP,OutWSPP,"303","515",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"227",Sydney (C),"17200",OutWSPP,OutWSPP,"378","604",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"228",Sydney (C),"17200",OutWSPP,OutWSPP,"1412","2030",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"229",Sydney (C),"17200",OutWSPP,OutWSPP,"878","1244",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"230",Sydney (C),"17200",OutWSPP,OutWSPP,"207","316",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"232",Sydney (C),"17200",OutWSPP,OutWSPP,"1256","2018",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"233",Sydney (C),"17200",OutWSPP,OutWSPP,"1975","3049",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"152",Sydney (C),"17200",OutWSPP,OutWSPP,"3575","5184",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"153",Sydney (C),"17200",OutWSPP,OutWSPP,"2300","4272",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"154",Sydney (C),"17200",OutWSPP,OutWSPP,"790","1188",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"155",Sydney (C),"17200",OutWSPP,OutWSPP,"488","835",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"156",Sydney (C),"17200",OutWSPP,OutWSPP,"1423","2267",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"157",Sydney (C),"17200",OutWSPP,OutWSPP,"3774","5622",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"158",Sydney (C),"17200",OutWSPP,OutWSPP,"5622","8559",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"159",Sydney (C),"17200",OutWSPP,OutWSPP,"6182","10180",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"160",Sydney (C),"17200",OutWSPP,OutWSPP,"3770","4978",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"186",Sydney (C),"17200",OutWSPP,OutWSPP,"2510","3741",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"187",Sydney (C),"17200",OutWSPP,OutWSPP,"9507","14171",,,Sydney (C),,"775","44153","52618","17200",,,,Glebe - Forest Lodge - Ultimo - Pyrmont,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4115",Blacktown (C),"10750",Established,Established_Blacktown (C),"369","508",,,Blacktown (C),,"801","7906","8615","10750",,,,Marayong,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4116",Blacktown (C),"10750",Established,Established_Blacktown (C),"38","42",,,Blacktown (C),,"801","7906","8615","10750",,,,Marayong,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2108",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"527","828",,,Northern Beaches (A),,"800","7879","8980","15990",,,,Cromer,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2109",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"2734","3179",,,Northern Beaches (A),,"800","7879","8980","15990",,,,Cromer,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2110",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"381","629",,,Northern Beaches (A),,"800","7879","8980","15990",,,,Cromer,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2648",Georges River (A),"12930",OutWSPP,OutWSPP,"949","1373",,,Georges River (A),,"799","6155","7965","12930",,,,Riverwood,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2649",Georges River (A),"12930",OutWSPP,OutWSPP,"673","972",,,Georges River (A),,"799","6155","7965","12930",,,,Riverwood,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2549",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"2167","2611",,,Canterbury-Bankstown (A),,"798","6684","15467","11570",,,,Riverwood,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2646",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"158","261",,,Canterbury-Bankstown (A),,"798","6684","15467","11570",,,,Riverwood,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2647",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"344","402",,,Canterbury-Bankstown (A),,"798","6684","15467","11570",,,,Riverwood,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"899",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"177","280",,,Canterbury-Bankstown (A),,"791","4470","5904","11570",,,,Hurlstone Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"927",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"522","825",,,Canterbury-Bankstown (A),,"791","4470","5904","11570",,,,Hurlstone Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"928",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"14","22",,,Canterbury-Bankstown (A),,"791","4470","5904","11570",,,,Hurlstone Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4637",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"465","649",,,Blue Mountains (C),,"629","10158","10576","10900",,,,Springwood - Valley Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4640",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"753","1023",,,Blue Mountains (C),,"629","10158","10576","10900",,,,Springwood - Valley Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4641",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"543","813",,,Blue Mountains (C),,"629","10158","10576","10900",,,,Springwood - Valley Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4643",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"295","343",,,Blue Mountains (C),,"629","10158","10576","10900",,,,Springwood - Valley Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4644",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"1181","1566",,,Blue Mountains (C),,"629","10158","10576","10900",,,,Springwood - Valley Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4645",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"414","576",,,Blue Mountains (C),,"629","10158","10576","10900",,,,Springwood - Valley Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4638",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"205","293",,,Blue Mountains (C),,"628","4137","4065","10900",,,,Faulconbridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4642",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"395","542",,,Blue Mountains (C),,"628","4137","4065","10900",,,,Faulconbridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4026",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"277","445",,,Blacktown (C),,"626","3559","3460","10750",,,,Shalvey,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4028",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"177","264",,,Blacktown (C),,"625","4886","5293","10750",,,,Lethbridge Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1958",North Sydney (A),"15950",OutWSPP,OutWSPP,"1921","2755",,,North Sydney (A),,"623","2495","2644","15950",,,,McMahons Point,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1959",North Sydney (A),"15950",OutWSPP,OutWSPP,"249","385",,,North Sydney (A),,"623","2495","2644","15950",,,,McMahons Point,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"667",Canada Bay (A),"11520",OutWSPP,OutWSPP,"6581","13292",,,Canada Bay (A),,"619","12515","20031","11520",,,,Rhodes,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"668",Canada Bay (A),"11520",OutWSPP,OutWSPP,"84","136",,,Canada Bay (A),,"619","12515","20031","11520",,,,Rhodes,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"710",Canada Bay (A),"11520",OutWSPP,OutWSPP,"381","630",,,Canada Bay (A),,"619","12515","20031","11520",,,,Rhodes,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"711",Canada Bay (A),"11520",OutWSPP,OutWSPP,"1180","2384",,,Canada Bay (A),,"619","12515","20031","11520",,,,Rhodes,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"712",Canada Bay (A),"11520",OutWSPP,OutWSPP,"4398","7085",,,Canada Bay (A),,"619","12515","20031","11520",,,,Rhodes,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1612",Hornsby (A),"14000",OutWSPP,OutWSPP,"39","51",,,Hornsby (A),,"617","7196","7215","14000",,,,Berowra Heights - Brooklyn - Rural,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1613",Hornsby (A),"14000",OutWSPP,OutWSPP,"283","388",,,Hornsby (A),,"617","7196","7215","14000",,,,Berowra Heights - Brooklyn - Rural,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1614",Hornsby (A),"14000",OutWSPP,OutWSPP,"216","320",,,Hornsby (A),,"617","7196","7215","14000",,,,Berowra Heights - Brooklyn - Rural,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1615",Hornsby (A),"14000",OutWSPP,OutWSPP,"301","475",,,Hornsby (A),,"617","7196","7215","14000",,,,Berowra Heights - Brooklyn - Rural,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1616",Hornsby (A),"14000",OutWSPP,OutWSPP,"489","739",,,Hornsby (A),,"617","7196","7215","14000",,,,Berowra Heights - Brooklyn - Rural,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2026",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"365","622",,,Northern Beaches (A),,"646","10936","11187","15990",,,,Mona Vale,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2027",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"456","758",,,Northern Beaches (A),,"646","10936","11187","15990",,,,Mona Vale,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2028",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"2312","2994",,,Northern Beaches (A),,"646","10936","11187","15990",,,,Mona Vale,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2029",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"2070","3329",,,Northern Beaches (A),,"646","10936","11187","15990",,,,Mona Vale,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2030",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"682","1093",,,Northern Beaches (A),,"646","10936","11187","15990",,,,Mona Vale,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2033",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1077","1883",,,Northern Beaches (A),,"646","10936","11187","15990",,,,Mona Vale,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1100",Parramatta (C),"16260",OutWSPP,OutWSPP,"223","339",,,Parramatta (C),,"645","2604","3031","16260",,,,Beecroft,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
