MB_ID,lon,lat,T15,T30,pop,NSW_LOCA_2,W15_value,W60_value,A30_value
"10030881",150.7376992000,-33.9222635000,"8202","102806","6",BRINGELLY,"2570","56067","831651"
"10030882",150.7368858000,-33.9224954000,"8707","103021","16",BRINGELLY,"2964","56565","851191"
"10030883",150.7378817000,-33.9232393000,"3904","83970","8",BRINGELLY,"1990","55039","856667"
"10030884",150.7329382000,-33.9208511000,"8553","111535","18",BRINGELLY,"2891","55854","839977"
"10030885",150.7333159000,-33.9219610000,"5994","97011","11",BRINGELLY,"2509","55330","845439"
"10030886",150.7323361000,-33.9258564000,"1862","50932","40",BRINGELLY,"1862","49626","860764"
"10030887",150.7385564000,-33.9255269000,"1408","69529","10",BRINGELLY,"1408","53733","856398"
"10030888",150.7390987000,-33.9247608000,"1563","66670","11",BRINGELLY,"1527","53199","855455"
"10030889",150.7301343000,-33.9248195000,"1387","54074","4",BRINGELLY,"1387","50461","802917"
"10030890",150.7298094000,-33.9229111000,"2459","56404","40",BRINGELLY,"2309","51242","848525"
"10030891",150.7348163000,-33.9213848000,"21631","122359","6",BRINGELLY,"3181","56781","842644"
"10030892",150.7396378000,-33.9252017000,"1698","58244","11",BRINGELLY,"1343","51402","832306"
"10030893",150.7369760000,-33.9252602000,"1490","66355","20",BRINGELLY,"1490","52927","862313"
"10030894",150.7414127000,-33.9247504000,"1362","53834","9",BRINGELLY,"1266","50817","835634"
"10030895",150.7415726000,-33.9257261000,"1254","47386","7",BRINGELLY,"1254","49150","818661"
"10030896",150.7419390000,-33.9263514000,"1169","47966","4",BRINGELLY,"1169","49395","809384"
"10030897",150.7340661000,-33.9216729000,"9582","110913","8",BRINGELLY,"2718","56315","835480"
"10030898",150.7367998000,-33.9261496000,"2807","44169","23",BRINGELLY,"2807","47522","862208"
"10030899",150.7375097000,-33.9212212000,"5264","89420","21",BRINGELLY,"2269","55964","829238"
"10030900",150.7383242000,-33.9221503000,"10047","109813","6",BRINGELLY,"2849","56575","835443"
"10030901",150.7392468000,-33.9217194000,"4046","83927","16",BRINGELLY,"1975","55383","852143"
"10030902",150.7403230000,-33.9217733000,"5521","84873","18",BRINGELLY,"2932","56540","856694"
"10030903",150.7362729000,-33.9275647000,"2530","28792","4",BRINGELLY,"2530","36361","814953"
"10030904",150.7367275000,-33.9272930000,"2570","29029","4",BRINGELLY,"2570","36460","829147"
"10030905",150.7319868000,-33.9227176000,"2190","67591","11",BRINGELLY,"1842","53339","839489"
"10030906",150.7402037000,-33.9233103000,"1849","67212","14",BRINGELLY,"1458","53158","844492"
"10030907",150.7387641000,-33.9272930000,"3052","28061","40",BRINGELLY,"3052","45818","866265"
"10030908",150.7377783000,-33.9285658000,"3228","34584","9",BRINGELLY,"3228","37638","817890"
"10030909",150.7372956000,-33.9280416000,"3158","31306","7",BRINGELLY,"3158","36898","835170"
"10030910",150.7366393000,-33.9281900000,"2878","30786","7",BRINGELLY,"2878","37273","822412"
"10030911",150.7357496000,-33.9284394000,"2554","31778","40",BRINGELLY,"2554","35131","835309"
"10030912",150.7381298000,-33.9238974000,"2875","79057","11",BRINGELLY,"1724","54597","850582"
"10030913",150.7364684000,-33.9243067000,"4746","84588","0",BRINGELLY,"2498","55244","858408"
"10030914",150.7323439000,-33.9241978000,"2051","57731","11",BRINGELLY,"1839","51407","827512"
"10030915",150.7352069000,-33.9316293000,"2446","29965","23",BRINGELLY,"2446","40265","867881"
"10030916",150.7387849000,-33.9241577000,"1834","72384","14",BRINGELLY,"1584","53918","838506"
"10030917",150.7309044000,-33.9236839000,"1967","59480","9",BRINGELLY,"1707","51924","813342"
"10030918",150.7330245000,-33.9239248000,"1970","61993","11",BRINGELLY,"1773","52383","849587"
"10030919",150.7335543000,-33.9234378000,"2025","67385","14",BRINGELLY,"1797","53093","834647"
"10030920",150.7371463000,-33.9240797000,"3829","82722","18",BRINGELLY,"1909","55137","849429"
"10030921",150.7382562000,-33.9191495000,"7756","94816","6",BRINGELLY,"2902","58665","842389"
"10030922",150.7378473000,-33.9185443000,"7118","92441","16",BRINGELLY,"2826","58553","858988"
"10030923",150.7388533000,-33.9189735000,"6390","89932","8",BRINGELLY,"2762","58373","850652"
"10030924",150.7358670000,-33.9191358000,"11636","121282","6",BRINGELLY,"3332","58265","829835"
"10030925",150.7405470000,-33.9238958000,"1479","59092","11",BRINGELLY,"1251","52145","854529"
"10030926",150.7360570000,-33.9201781000,"11830","121395","21",BRINGELLY,"3153","57695","829238"
"10030927",150.7332438000,-33.9196260000,"6933","94320","18",BRINGELLY,"2745","56112","842290"
"10030928",150.7325377000,-33.9222551000,"4363","86685","14",BRINGELLY,"2334","54497","830588"
"10030929",150.7417930000,-33.9240747000,"1458","51009","10",BRINGELLY,"1293","50292","852853"
"10030930",150.7360233000,-33.9215115000,"11457","112375","21",BRINGELLY,"3184","56862","816491"
"10030931",150.7341448000,-33.9229252000,"3880","78441","11",BRINGELLY,"2133","54138","854966"
"10030932",150.7328325000,-33.9248340000,"2505","61089","10",BRINGELLY,"1933","52732","848649"
"10030933",150.7298063000,-33.9243802000,"1458","54789","4",BRINGELLY,"1277","50457","818425"
"10030934",150.7424620000,-33.9254767000,"1236","42687","40",BRINGELLY,"1236","48408","839156"
"10030935",150.7308435000,-33.9247739000,"1415","50234","7",BRINGELLY,"1415","49610","832671"
"10030936",150.7357193000,-33.9228550000,"4993","91012","16",BRINGELLY,"2138","55308","864619"
"10030937",150.7411766000,-33.9240747000,"1452","58237","11",BRINGELLY,"1334","51275","846434"
"10030938",150.7315937000,-33.9244858000,"1622","54904","9",BRINGELLY,"1504","50624","824654"
"10030939",150.7302861000,-33.9238352000,"1767","58037","7",BRINGELLY,"1454","51430","831047"
"10030940",150.7352344000,-33.9238370000,"4843","83227","18",BRINGELLY,"2666","55141","852002"
"10030941",150.7353104000,-33.9222498000,"6716","98620","6",BRINGELLY,"2533","55587","843591"
"10030942",150.7347132000,-33.9224257000,"4904","95220","8",BRINGELLY,"2326","55026","840124"
"10030943",150.7364186000,-33.9298415000,"3084","41413","10",BRINGELLY,"2994","33553","848856"
"10030944",150.7370350000,-33.9298415000,"3229","46614","11",BRINGELLY,"3229","33249","835855"
"10030945",150.7367990000,-33.9291658000,"3082","37206","9",BRINGELLY,"3082","35240","831899"
"10030946",150.7356850000,-33.9181600000,"6289","87092","8",BRINGELLY,"2877","58724","852272"
"10030947",150.7352425000,-33.9192490000,"11173","120587","6",BRINGELLY,"3239","57834","830887"
"10030948",150.7316978000,-33.9189134000,"2858","72089","20",BRINGELLY,"2470","56405","839563"
"10030949",150.7323849000,-33.9191493000,"4934","86804","0",BRINGELLY,"2709","56643","829430"
"10030950",150.7339866000,-33.9185760000,"6505","93152","11",BRINGELLY,"3067","57583","826352"
"10030951",150.7347526000,-33.9187423000,"6760","98529","8",BRINGELLY,"3012","57945","845149"
"10030952",150.7313120000,-33.9208601000,"5447","82342","20",BRINGELLY,"2526","55523","840658"
"10030953",150.7302450000,-33.9207132000,"2372","53648","23",BRINGELLY,"2372","51361","844166"
"10030954",150.7494349000,-33.9254509000,"2984","10100","12",BRINGELLY,"2984","43700","845091"
"10030955",150.7492020000,-33.9267890000,"3355","9924","12",BRINGELLY,"3355","43036","845213"
"10030956",150.7348419000,-33.9249664000,"2777","73358","20",BRINGELLY,"2093","53909","862313"
"10030957",150.7346656000,-33.9258558000,"2781","70254","23",BRINGELLY,"2552","53542","862228"
"10030958",150.7320362000,-33.9209934000,"4697","86107","0",BRINGELLY,"2552","55076","829709"
"10030959",150.7387513000,-33.9200156000,"9705","111657","6",BRINGELLY,"2953","58059","847773"
"10030960",150.7388141000,-33.9226570000,"3571","81470","8",BRINGELLY,"1856","54678","851294"
"10030961",150.7355498000,-33.9241598000,"4558","84416","0",BRINGELLY,"2470","55234","855630"
"10030962",150.7395005000,-33.9197264000,"5595","89743","8",BRINGELLY,"2505","57499","856604"
"10030963",150.7402507000,-33.9194382000,"4477","83509","11",BRINGELLY,"2545","58351","835243"
"10030964",150.7376157000,-33.9201068000,"8589","97092","21",BRINGELLY,"2836","58354","819237"
"10030965",150.7410288000,-33.9191440000,"3407","73139","14",BRINGELLY,"2295","58155","852492"
"10030966",150.7404334000,-33.9253503000,"1426","58119","9",BRINGELLY,"1298","51751","811552"
"10030967",150.7343199000,-33.9196799000,"11366","120140","16",BRINGELLY,"3209","57196","840740"
"10030968",150.7343039000,-33.9207765000,"19505","124773","16",BRINGELLY,"3256","56918","859547"
"10030969",150.7392628000,-33.9206228000,"9414","108406","16",BRINGELLY,"2836","57649","867591"
"10030970",150.7406285000,-33.9205482000,"4814","86784","18",BRINGELLY,"2805","56397","854573"
"10030971",150.7394475000,-33.9266231000,"3674","55417","40",BRINGELLY,"3674","51631","866336"
"10030972",150.7411819000,-33.9222499000,"3738","75655","0",BRINGELLY,"2804","56100","841123"
"10030973",150.7395802000,-33.9228232000,"2612","73337","11",BRINGELLY,"1715","53746","856345"
"10030974",150.7798518000,-33.9154639000,"3904","84653","20",ROSSMORE,"282","42290","1075564"
"10030975",150.7790493000,-33.9153670000,"334","50944","20",ROSSMORE,"296","44176","1087139"
"10030976",150.7782467000,-33.9152701000,"769","57465","20",ROSSMORE,"292","45664","1086630"
"10030977",150.7806544000,-33.9155607000,"575","75434","20",ROSSMORE,"238","42727","1071068"
"10030978",150.7781195000,-33.9207197000,"403","53535","20",ROSSMORE,"322","39029","995874"
"10030979",150.7789221000,-33.9208166000,"416","55550","20",ROSSMORE,"306","38107","987120"
"10030980",150.7788168000,-33.9167052000,"1079","75869","20",ROSSMORE,"298","41422","1069687"
"10030981",150.7814569000,-33.9156576000,"545","66163","20",ROSSMORE,"276","43447","1080420"
"10030982",150.7808868000,-33.9142225000,"276","66985","20",ROSSMORE,"202","39985","1094300"
"10030983",150.7822595000,-33.9157545000,"941","76003","20",ROSSMORE,"258","40696","1086950"
"10030984",150.7816893000,-33.9143194000,"1187","82398","20",ROSSMORE,"190","36317","1120397"
"10030985",150.7800842000,-33.9141257000,"1745","81625","20",ROSSMORE,"272","45823","1119397"
"10030986",150.7756066000,-33.9163175000,"3711","92765","20",ROSSMORE,"332","48867","1031561"
"10030987",150.7758391000,-33.9149794000,"810","73890","20",ROSSMORE,"362","52772","1046974"
"10030988",150.7772117000,-33.9165114000,"1239","75701","20",ROSSMORE,"318","44780","1056643"
"10030989",150.7764092000,-33.9164145000,"1256","84774","20",ROSSMORE,"354","48401","1043395"
"10030990",150.7780143000,-33.9166083000,"979","74827","20",ROSSMORE,"314","44915","1071492"
"10030991",150.7774442000,-33.9151732000,"378","56873","20",ROSSMORE,"296","47383","1077412"
"10030992",150.7768741000,-33.9137381000,"1466","88675","20",ROSSMORE,"314","51884","1080233"
"10030993",150.7776766000,-33.9138350000,"315","50754","20",ROSSMORE,"290","49617","1110870"
"10030994",150.7852650000,-33.9148982000,"12863","110596","20",ROSSMORE,"238","35018","1202755"
"10030995",150.7840970000,-33.9146100000,"12118","109861","20",ROSSMORE,"232","42244","1156834"
"10030996",150.7838646000,-33.9159482000,"2082","85958","20",ROSSMORE,"224","36350","1134069"
"10030997",150.7830621000,-33.9158514000,"1282","80184","20",ROSSMORE,"242","42884","1116997"
"10030998",150.7832944000,-33.9145132000,"915","69978","20",ROSSMORE,"214","39252","1145253"
"10030999",150.8138099000,-33.9196835000,"10196","117565","226",AUSTRAL,"7504","22037","1322846"
"10031000",150.8087541000,-33.9212449000,"7398","77244","150",AUSTRAL,"3188","22308","1175001"
"10031001",150.8089029000,-33.9205231000,"7726","85218","150",AUSTRAL,"3218","21957","1188702"
"10031002",150.8078063000,-33.9199171000,"8624","90250","150",AUSTRAL,"3233","22315","1168149"
"10031003",150.8120940000,-33.9202790000,"5045","85310","226",AUSTRAL,"3383","22121","1274598"
"10031004",150.8122245000,-33.9195931000,"5452","110059","226",AUSTRAL,"3263","21923","1274635"
"10031005",150.8048729000,-33.9208609000,"4097","84313","150",AUSTRAL,"2978","22499","1105270"
"10031006",150.8135988000,-33.9219408000,"4498","77975","226",AUSTRAL,"4343","22727","1280467"
"10031007",150.8063871000,-33.9215801000,"3960","77342","150",AUSTRAL,"3008","22295","1100505"
"10031008",150.8122598000,-33.9228290000,"4153","72057","226",AUSTRAL,"4043","23481","1196760"
"10031009",150.8114594000,-33.9223242000,"7214","62142","150",AUSTRAL,"3413","22069","1228243"
"10031010",150.8099043000,-33.9214092000,"11145","81162","150",AUSTRAL,"3203","22083","1190173"
"10031011",150.8055812000,-33.9226355000,"3551","63538","150",AUSTRAL,"2873","22529","1098224"
"10031012",150.8119654000,-33.9209549000,"5308","72464","226",AUSTRAL,"3713","21751","1250436"
"10031013",150.8100631000,-33.9206235000,"7620","86949","150",AUSTRAL,"3308","22095","1222054"
"10031014",150.7835646000,-33.9289066000,"1272","66616","20",ROSSMORE,"174","19614","1019019"
"10031015",150.7786896000,-33.9221548000,"556","59107","20",ROSSMORE,"388","31132","985891"
"10031016",150.7831675000,-33.9199628000,"814","71086","20",ROSSMORE,"216","31790","1049617"
"10031017",150.7829351000,-33.9213010000,"352","60112","20",ROSSMORE,"244","30259","1018112"
"10031018",150.7778870000,-33.9220579000,"425","46506","20",ROSSMORE,"378","32780","982124"
"10031019",150.7995631000,-33.9153391000,"4183","60669","0",AUSTRAL,"1322","18201","1084346"
"10031020",150.8127257000,-33.9261560000,"9350","51249","150",AUSTRAL,"5617","26316","1193189"
"10031021",150.8128564000,-33.9255231000,"9320","56819","150",AUSTRAL,"5587","25989","1193378"
"10031022",150.7899265000,-33.9235103000,"744","47933","20",ROSSMORE,"114","21909","997573"
"10031023",150.7958536000,-33.9255190000,"24","27158","150",AUSTRAL,"24","23530","913718"
"10031024",150.7917647000,-33.9236137000,"414","30759","20",ROSSMORE,"82","20470","983193"
"10031025",150.7891308000,-33.9261154000,"550","30328","20",ROSSMORE,"72","20582","992122"
"10031026",150.7877818000,-33.9280758000,"774","38999","20",ROSSMORE,"56","18529","971373"
"10031027",150.7905779000,-33.9248496000,"508","32148","20",ROSSMORE,"74","20405","999537"
"10031028",150.8133837000,-33.9229746000,"4265","64212","226",AUSTRAL,"4253","24689","1273433"
"10031029",150.8107439000,-33.9237175000,"7537","60440","150",AUSTRAL,"3713","24009","1179892"
"10031030",150.8069739000,-33.9195314000,"3908","77388","150",AUSTRAL,"3143","22197","1175440"
"10031031",150.8059862000,-33.9198473000,"4227","81821","150",AUSTRAL,"3338","22083","1141284"
"10031032",150.8117783000,-33.9252467000,"9128","58478","150",AUSTRAL,"5377","25506","1190285"
"10031033",150.8114924000,-33.9244176000,"8041","70811","0",AUSTRAL,"4013","23914","1193268"
"10031034",150.8127245000,-33.9239583000,"8079","68907","226",AUSTRAL,"4133","24023","1229031"
"10031035",150.8086841000,-33.9257815000,"3533","32978","0",AUSTRAL,"3533","24387","1102146"
"10031036",150.8034168000,-33.9178898000,"1213","68902","150",AUSTRAL,"1155","21572","1148025"
"10031037",150.8042224000,-33.9180032000,"4112","67895","150",AUSTRAL,"3968","21587","1148310"
"10031038",150.8091758000,-33.9191634000,"8114","125346","226",AUSTRAL,"3203","22099","1203216"
"10031039",150.8123676000,-33.9188411000,"9898","123115","226",AUSTRAL,"7069","21647","1297210"
"10031040",150.8049311000,-33.9197270000,"4077","85583","150",AUSTRAL,"3143","22229","1126434"
"10031041",150.8090372000,-33.9198538000,"8677","97341","150",AUSTRAL,"3353","22637","1188702"
"10031042",150.8113142000,-33.9187509000,"5712","99336","226",AUSTRAL,"3128","21781","1282040"
"10031043",150.8103440000,-33.9192621000,"7589","99031","226",AUSTRAL,"3158","21885","1257571"
"10031044",150.8110190000,-33.9201886000,"4936","75934","150",AUSTRAL,"3353","22225","1230696"
"10031045",150.8135588000,-33.9210492000,"5411","65311","226",AUSTRAL,"3923","21591","1299681"
"10031046",150.8088541000,-33.9228292000,"7369","69066","0",AUSTRAL,"3233","22100","1135497"
"10031047",150.8086113000,-33.9219429000,"11232","72698","150",AUSTRAL,"3173","22905","1128955"
"10031048",150.7996939000,-33.9251706000,"887","53285","150",AUSTRAL,"0","22011","934698"
"10031049",150.8106820000,-33.9218305000,"3667","70023","150",AUSTRAL,"3443","22299","1185384"
"10031050",150.8004424000,-33.9248645000,"869","55181","150",AUSTRAL,"0","21701","956561"
"10031051",150.8130417000,-33.9246257000,"7958","61548","0",AUSTRAL,"4163","24701","1248114"
"10031052",150.8107688000,-33.9257815000,"8928","38253","150",AUSTRAL,"5167","25517","1158528"
"10031053",150.8040298000,-33.9244665000,"3707","58140","150",AUSTRAL,"2813","23631","1025793"
"10031054",150.8026562000,-33.9222573000,"3674","46085","150",AUSTRAL,"2813","21143","989334"
"10031055",150.8000797000,-33.9219064000,"3672","48177","150",AUSTRAL,"2813","21181","955855"
"10031056",150.8059229000,-33.9181175000,"4063","83088","150",AUSTRAL,"3803","21260","1204146"
"10031057",150.8048364000,-33.9180916000,"3829","69033","150",AUSTRAL,"3803","21395","1156433"
"10031058",150.7278683000,-33.9269391000,"1485","14890","12",BRINGELLY,"1485","44523","826565"
"10031059",150.7286539000,-33.9271335000,"1134","11551","12",BRINGELLY,"1134","43552","831150"
"10031060",150.7253237000,-33.9266504000,"1332","6512","12",BRINGELLY,"1332","41068","806316"
"10031061",150.7302760000,-33.9272306000,"839","7614","12",BRINGELLY,"839","42280","814859"
"10031062",150.7272990000,-33.9255038000,"1409","21295","12",BRINGELLY,"1409","44547","813098"
"10031063",150.7294734000,-33.9271335000,"952","9409","12",BRINGELLY,"952","42665","826565"
"10031064",150.7281038000,-33.9258737000,"1557","14975","12",BRINGELLY,"1557","44415","837382"
"10031065",150.7277655000,-33.9228277000,"1585","30478","12",BRINGELLY,"1585","48642","822564"
"10031066",150.7275322000,-33.9241658000,"1415","12538","12",BRINGELLY,"1415","43672","808875"
